time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
588.0,3000,-10,-10,-10,-7.1215536012543,-6.3842103551374,-7.732193990992,-0.72564277133733,-333.33349328854,3.0828254251136e-51,2,17.941327940498,10.845896509747
588.5,3000,-10,-10,-10,-7.1169048951273,-6.3787910878202,-7.7282115002943,-0.72563933512469,-333.33348863244,2.7590480984318e-51,2,17.946028453853,10.845896732337
589.0,3000,-10,-10,-10,-7.1122525354826,-6.3733687979453,-7.7242247660342,-0.72563599879549,-333.33348412769,2.4692758952037998e-51,2,17.950732604522,10.84589695746
589.5,3000,-10,-10,-10,-7.1075965643993,-6.3679435228656,-7.7202338350324,-0.72563275910306,-333.33347976927,2.2099373576636e-51,2,17.955440350336,10.84589718512
590.0,3000,-10,-10,-10,-7.1029370231531,-6.362515299173,-7.7162387532646,-0.72562961290856,-333.3334755523,1.9778361229285998e-51,2,17.960151649932,10.845897415319
590.5,3000,-10,-10,-10,-7.0982739522332,-6.3570841627156,-7.7122395658766,-0.72562655717798,-333.3334714721,1.7701115780142e-51,2,17.964866462736,10.845897648063
591.0,3000,-10,-10,-10,-7.0936073913595,-6.3516501486146,-7.7082363172026,-0.72562358897758,-333.33346752411,1.5842035867793e-51,2,17.969584748943,10.845897883352
591.5,3000,-10,-10,-10,-7.0889373794985,-6.3462132912811,-7.7042290507802,-0.7256207054715,-333.33346370398,1.4178207729244e-51,2,17.974306469505,10.845898121192
592.0,3000,-10,-10,-10,-7.0842639548797,-6.3407736244322,-7.7002178093663,-0.72561790391762,-333.33346000741,1.2689125106814e-51,2,17.979031586111,10.845898361585
592.5,3000,-10,-10,-10,-7.079587155011,-6.3353311811067,-7.6962026349532,-0.72561518166531,-333.33345643034,1.1356435031278e-51,2,17.983760061174,10.845898604534
593.0,3000,-10,-10,-10,-7.0749070166942,-6.329885993681,-7.6921835687832,-0.72561253615178,-333.33345296876,1.0163712199074e-51,2,17.988491857816,10.845898850043
